Date,O/N,1M,3M,6M
2024-06-20,3.0,3.00937,3.01866,3.02801
2024-06-19,3.0,3.00937,3.01877,3.02801
2024-06-18,3.0,3.00937,3.01888,3.02801
2024-06-14,3.0,3.00936,3.01899,3.02801
2024-06-13,3.03,3.00939,3.019,3.02802
2024-06-12,3.03,3.00842,3.01867,3.02791
2024-06-11,3.02,3.00745,3.01834,3.02774
2024-06-10,3.02,3.0068,3.01813,3.02769
2024-06-07,3.02,3.00614,3.01791,3.02757
2024-06-06,3.01,3.00422,3.01725,3.02724
2024-06-05,3.01,3.0039,3.01714,3.02724
2024-06-04,3.0,3.00357,3.01703,3.02719
2024-05-31,3.0,3.00357,3.01703,3.02719
2024-05-30,3.0,3.00359,3.01704,3.02719
2024-05-29,3.0,3.00346,3.01698,3.02709
2024-05-28,3.0,3.00346,3.01692,3.02709
2024-05-27,3.0,3.00346,3.01692,3.02709
2024-05-24,3.0,3.00345,3.01692,3.02709
2024-05-23,3.0,3.00413,3.01692,3.02709
2024-05-21,3.0,3.00447,3.01692,3.02709
2024-05-20,3.0,3.00614,3.01692,3.02709
2024-05-17,3.0,3.0068,3.01703,3.02709
2024-05-16,3.0,3.00882,3.01737,3.02709
2024-05-15,3.0,3.00915,3.01748,3.02709
2024-05-14,3.0,3.00982,3.01759,3.02709
2024-05-13,3.0,3.01049,3.0177,3.02709
2024-05-10,3.0,3.01115,3.01782,3.02709
2024-05-09,3.0,3.01248,3.01815,3.02709
2024-05-08,3.0,3.0128,3.01826,3.02709
2024-05-07,3.0,3.0128,3.01837,3.02709
2024-05-06,3.0,3.0128,3.01848,3.02709
2024-05-03,3.0,3.01279,3.01848,3.02709
2024-05-02,3.0,3.0128,3.01849,3.02709
2024-04-30,3.0,3.01314,3.01848,3.02709
2024-04-29,3.0,3.01489,3.01852,3.02708
2024-04-26,3.0,3.01552,3.01863,3.02708
2024-04-25,3.01,3.01715,3.01896,3.02708
2024-04-24,3.01,3.01748,3.01896,3.02702
2024-04-23,3.01,3.0178,3.01896,3.02702
2024-04-22,3.03,3.01812,3.01896,3.02686
2024-04-19,3.02,3.01778,3.01874,3.02658
2024-04-18,3.02,3.01683,3.01841,3.02608
2024-04-17,3.02,3.01651,3.0183,3.02586
2024-04-16,3.01,3.01586,3.01819,3.02564
2024-04-15,3.02,3.01553,3.01819,3.02569
2024-04-12,3.02,3.01487,3.01808,3.02569
2024-04-09,3.01,3.01295,3.01741,3.02564
2024-04-08,3.0,3.012,3.01709,3.02553
2024-04-05,3.0,3.01198,3.01709,3.02542
2024-04-04,3.0,3.01201,3.01709,3.0252
2024-04-03,3.0,3.01201,3.01709,3.0252
2024-04-02,3.01,3.01201,3.01709,3.0252
2024-04-01,3.02,3.01167,3.01698,3.02514
2024-03-29,3.02,3.01101,3.01676,3.02503
2024-03-27,3.02,3.00922,3.01608,3.02458
2024-03-26,3.01,3.00785,3.01564,3.02436
2024-03-25,3.02,3.0075,3.01553,3.02431
2024-03-22,3.02,3.00681,3.01531,3.02408
2024-03-21,3.01,3.00473,3.01464,3.02391
2024-03-20,3.01,3.00439,3.01453,3.02375
2024-03-19,3.01,3.00439,3.01442,3.02358
2024-03-18,3.01,3.00439,3.01431,3.02358
2024-03-15,3.0,3.00439,3.0142,3.02358
2024-03-14,3.0,3.00543,3.0142,3.02375
2024-03-13,3.0,3.00577,3.0142,3.0238
2024-03-12,3.0,3.00612,3.01431,3.02386
2024-03-11,3.0,3.00646,3.01431,3.02391
2024-03-08,3.0,3.0068,3.01442,3.02397
2024-03-07,3.0,3.00782,3.01442,3.02364
2024-03-06,3.0,3.00817,3.01442,3.02369
2024-03-05,3.0,3.00817,3.01453,3.02369
2024-03-04,3.0,3.00817,3.01453,3.02375
2024-03-01,3.0,3.00817,3.01453,3.0238
2024-02-29,3.0,3.00817,3.01453,3.02347
2024-02-28,3.0,3.00842,3.01462,3.02348
2024-02-27,3.0,3.00875,3.01462,3.02337
2024-02-26,3.0,3.00906,3.01462,3.02337
2024-02-23,3.0,3.00937,3.01462,3.02337
2024-02-22,3.0,3.01036,3.01462,3.02337
2024-02-21,3.0,3.01068,3.01462,3.02337
2024-02-20,3.01,3.011,3.01462,3.02337
2024-02-19,3.01,3.011,3.01451,3.02321
2024-02-16,3.01,3.01098,3.0144,3.02304
2024-02-15,3.01,3.011,3.01407,3.02277
2024-02-14,3.01,3.011,3.01396,3.02271
2024-02-13,3.01,3.01068,3.01385,3.02266
2024-02-09,3.01,3.01035,3.01374,3.02266
2024-02-08,3.01,3.00909,3.0133,3.02261
2024-02-07,3.01,3.00876,3.01319,3.02255
2024-02-06,3.0,3.00844,3.01308,3.0225
2024-02-05,3.0,3.00843,3.01308,3.0225
2024-02-02,3.0,3.00842,3.01308,3.02249
2024-01-31,3.0,3.00844,3.01308,3.0225
2024-01-30,3.0,3.00844,3.01309,3.0225
2024-01-29,3.01,3.00842,3.01287,3.02255
2024-01-26,3.01,3.00808,3.01276,3.02255
2024-01-24,3.01,3.00713,3.01243,3.02255
2024-01-23,3.01,3.00648,3.01232,3.02244
2024-01-22,3.01,3.00614,3.01199,3.02239
2024-01-19,3.01,3.0058,3.01166,3.02233
2024-01-18,3.01,3.00485,3.01101,3.02217
2024-01-17,3.01,3.00453,3.01068,3.02211
2024-01-16,3.01,3.0042,3.01035,3.02206
2024-01-15,3.01,3.00387,3.01046,3.022
2024-01-12,3.0,3.00353,3.01057,3.02194
2024-01-11,3.0,3.00388,3.01112,3.02195
2024-01-10,3.0,3.0042,3.01101,3.02189
2024-01-09,3.0,3.0042,3.01112,3.02195
2024-01-08,3.0,3.0042,3.01123,3.02206
2024-01-05,3.0,3.00418,3.01101,3.02216
2024-01-04,3.0,3.00453,3.01057,3.02305
2024-01-03,3.0,3.00453,3.01057,3.02305
2024-01-02,3.0,3.00453,3.01057,3.02305
2023-12-29,3.0,3.00452,3.01057,3.02305
2023-12-28,3.0,3.00446,3.01045,3.02293
2023-12-27,3.0,3.00446,3.01045,3.02293
2023-12-26,3.0,3.00446,3.01044,3.02293
2023-12-22,3.0,3.00446,3.01044,3.02293
2023-12-21,3.0,3.00448,3.01056,3.02243
2023-12-20,3.0,3.00448,3.01034,3.02227
2023-12-19,3.0,3.00448,3.01012,3.02205
2023-12-18,3.0,3.00448,3.01023,3.02182
2023-12-15,3.0,3.00447,3.01034,3.02166
2023-12-14,3.0,3.00448,3.01067,3.02132
2023-12-13,3.01,3.00448,3.01078,3.02127
2023-12-12,3.0,3.00415,3.01078,3.02099
2023-12-11,3.01,3.00414,3.01089,3.02088
2023-12-08,3.0,3.00379,3.01089,3.02083
2023-12-07,3.0,3.00379,3.01023,3.02083
2023-12-06,3.01,3.00379,3.01034,3.02083
2023-12-05,3.0,3.00345,3.01023,3.02077
2023-12-04,3.0,3.00345,3.01034,3.02077
2023-12-01,3.0,3.00345,3.01045,3.02077
2023-11-30,3.0,3.00345,3.00979,3.02077
2023-11-29,3.0,3.00294,3.00949,3.02073
2023-11-28,3.0,3.00294,3.00949,3.02057
2023-11-27,3.0,3.00293,3.00927,3.02057
2023-11-24,3.0,3.00291,3.00927,3.02057
2023-11-23,3.0,3.00326,3.00927,3.02024
2023-11-22,3.0,3.00261,3.00927,3.02013
2023-11-21,3.0,3.00197,3.00927,3.01991
2023-11-20,3.0,3.00131,3.00927,3.01991
2023-11-17,3.0,3.00065,3.00905,3.01991
2023-11-16,3.0,2.9997,3.00861,3.01947
2023-11-15,3.0,3.00035,3.00861,3.01947
2023-11-14,3.0,3.001,3.00861,3.01947
2023-11-10,3.0,3.00163,3.00861,3.0193
2023-11-09,3.0,3.00264,3.00906,3.01875
2023-11-08,3.0,3.00296,3.00906,3.0187
2023-11-07,3.0,3.00231,3.00906,3.01864
2023-11-06,3.0,3.00166,3.00906,3.01864
2023-11-03,3.0,3.001,3.00906,3.01864
2023-11-02,3.0,3.00102,3.00906,3.0182
2023-11-01,3.0,3.00102,3.00906,3.01682
2023-10-31,3.0,3.00102,3.00906,3.01539
2023-10-30,2.98,3.00101,3.00906,3.01395
2023-10-27,3.0,3.00147,3.00938,3.01389
2023-10-26,3.0,3.00147,3.00971,3.00962
2023-10-25,3.0,3.00147,3.00982,3.00818
2023-10-24,3.01,3.0008,3.00982,3.00662
2023-10-23,2.98,3.0008,3.00971,3.00501
2023-10-20,2.98,3.00179,3.00993,3.00357
2023-10-19,3.01,3.0028,3.01059,2.99924
2023-10-18,2.98,3.0028,3.01048,2.9978
2023-10-17,2.98,3.0038,3.0107,2.99647
2023-10-16,3.02,3.00481,3.01091,2.99519
2023-10-13,3.02,3.00446,3.0107,2.99369
2023-10-12,3.01,3.00347,3.01004,2.98903
2023-10-11,2.99,3.00347,3.00993,2.98743
2023-10-10,3.01,3.00414,3.00993,2.98593
2023-10-09,3.01,3.00314,3.00993,2.98438
2023-10-06,2.98,3.00213,3.01004,2.98293
2023-10-05,3.0,3.00381,3.01179,2.97911
2023-10-04,3.0,3.00414,3.01267,2.97772
2023-10-03,3.0,3.00447,3.01267,2.97634
2023-10-02,3.0,3.00381,3.01267,2.97495
2023-09-29,3.0,3.00313,3.01267,2.9734
2023-09-27,3.0,3.00133,3.01267,2.96761
2023-09-26,3.0,3.00069,3.01267,2.96468
2023-09-25,2.98,3.00068,3.01267,2.96331
2023-09-22,3.01,3.00131,3.01256,2.96204
2023-09-21,2.98,3.00036,3.01157,2.95746
2023-09-20,2.98,3.00101,3.01146,2.95603
2023-09-19,3.01,3.00101,3.01124,2.95476
2023-09-18,3.01,3.00003,3.0107,2.95332
2023-09-15,3.01,2.99905,3.01026,2.95189
2023-09-14,3.01,2.9981,3.00927,2.94759
2023-09-13,3.01,2.99778,3.00905,2.94615
2023-09-12,3.01,2.99778,3.00851,2.94472
2023-09-11,3.01,2.99777,3.00818,2.94329
2023-09-08,2.98,2.99775,3.00807,2.94185
2023-09-07,3.01,3.00004,3.00872,2.93788
2023-09-06,3.0,2.99972,3.00862,2.93628
2023-09-05,3.01,2.99972,3.00862,2.93474
2023-09-04,3.01,2.99939,3.00851,2.93331
2023-09-01,2.98,2.99905,3.00839,2.93187
2023-08-30,2.98,3.00101,3.00904,2.9279
2023-08-29,3.0,3.00264,3.00916,2.92599
2023-08-28,2.98,3.00295,3.00883,2.92535
2023-08-25,3.0,3.00391,3.00905,2.92481
2023-08-24,3.0,3.00458,3.00872,2.92027
2023-08-23,3.0,3.00458,3.00839,2.9187
2023-08-22,3.0,3.00458,3.00817,2.91724
2023-08-21,3.0,3.00457,3.00773,2.91567
2023-08-18,2.98,3.00455,3.00773,2.9141
2023-08-17,3.0,3.00651,3.00795,2.91018
2023-08-16,3.0,3.00651,3.00751,2.90878
2023-08-15,3.0,3.00651,3.00751,2.90721
2023-08-14,3.0,3.0065,3.00751,2.90564
2023-08-11,3.01,3.00648,3.00719,2.90407
2023-08-10,3.01,3.00521,3.00576,2.89948
2023-08-09,3.0,3.00521,3.00565,2.89791
2023-08-08,3.0,3.00586,3.00554,2.89651
2023-08-07,3.0,3.0065,3.00543,2.89511
2023-08-04,3.0,3.00713,3.00543,2.8937
2023-08-03,3.0,3.01168,3.005,2.8895
2023-08-02,3.0,3.01168,3.00456,2.8881
2023-08-01,3.0,3.01168,3.00182,2.8867
2023-07-31,3.0,3.01167,2.99897,2.8853
2023-07-28,3.01,3.01166,2.99612,2.88389
2023-07-27,3.01,3.01081,2.98974,2.87919
2023-07-26,3.01,3.01048,2.98686,2.87762
2023-07-25,3.0,3.01015,2.98387,2.87616
2023-07-24,3.0,3.00914,2.98077,2.87465
2023-07-21,3.0,3.00813,2.97767,2.87325
2023-07-20,3.0,3.00614,2.96837,2.86904
2023-07-18,3.0,3.0048,2.96526,2.86764
2023-07-17,3.0,3.00247,2.95962,2.86461
2023-07-14,3.0,3.00146,2.95685,2.8631
2023-07-13,3.0,3.00013,2.94855,2.85879
2023-07-12,3.0,2.99879,2.94545,2.85739
2023-07-11,2.99,2.99813,2.94235,2.85599
2023-07-10,3.01,2.99846,2.93936,2.85464
2023-07-07,3.02,2.99812,2.93627,2.85319
2023-07-06,3.06,2.99612,2.9273,2.84815
2023-07-05,3.08,2.99412,2.92387,2.84624
2023-07-04,3.0,2.99144,2.92022,2.84439
2023-07-03,3.0,2.99144,2.91745,2.84282
2023-06-30,3.0,2.99142,2.91468,2.84142
2023-06-28,3.0,2.99096,2.90359,2.83628
2023-06-27,3.0,2.99,2.89746,2.8335
2023-06-26,3.0,2.98999,2.89472,2.8321
2023-06-23,2.97,2.98998,2.89198,2.83066
2023-06-22,3.0,2.99032,2.88454,2.82681
2023-06-21,2.97,2.98903,2.88148,2.8253
2023-06-20,2.96,2.99,2.87874,2.82408
2023-06-19,2.96,2.99129,2.87644,2.8228
2023-06-16,2.97,2.99256,2.87414,2.82163
2023-06-15,3.0,2.99291,2.86692,2.81762
2023-06-14,2.99,2.99291,2.86418,2.81611
2023-06-13,2.96,2.99226,2.86155,2.81477
2023-06-12,2.98,2.99258,2.85925,2.8136
2023-06-09,3.0,2.99224,2.85674,2.81221
2023-06-08,3.0,2.99065,2.8482,2.80803
2023-06-07,3.0,2.99032,2.84546,2.80664
2023-06-06,3.0,2.99032,2.8424,2.80525
2023-06-02,3.0,2.99032,2.83933,2.80374
2023-06-01,3.0,2.97967,2.82807,2.79818
2023-05-31,3.0,2.97126,2.82533,2.79679
2023-05-30,2.97,2.96285,2.82237,2.79539
2023-05-29,2.97,2.96237,2.82052,2.7942
2023-05-26,3.0,2.95467,2.81863,2.79286
2023-05-25,2.97,2.92895,2.81038,2.78832
2023-05-24,2.97,2.92059,2.80755,2.78697
2023-05-23,2.98,2.91224,2.80471,2.78563
2023-05-22,2.96,2.90355,2.802,2.78434
2023-05-19,3.0,2.89552,2.79928,2.78317
2023-05-18,2.96,2.86843,2.79036,2.77897
2023-05-17,2.96,2.86108,2.78798,2.77779
2023-05-16,3.0,2.85407,2.7856,2.77661
2023-05-15,3.0,2.84571,2.78243,2.7751
2023-05-12,2.97,2.83735,2.77926,2.77359
2023-05-11,2.96,2.81331,2.77124,2.76972
2023-05-10,3.0,2.80529,2.76864,2.76855
2023-05-09,2.99,2.79627,2.76558,2.76715
2023-05-08,2.99,2.78825,2.76286,2.76569
2023-05-05,3.0,2.78023,2.76015,2.76423
2023-05-03,2.96,2.75519,2.75167,2.75959
2023-05-02,2.75,2.74116,2.74691,2.7569
2023-04-28,2.74,2.74016,2.74691,2.75539
2023-04-27,2.75,2.73714,2.74694,2.74816
2023-04-26,2.74,2.73714,2.74671,2.74677
2023-04-25,2.72,2.73747,2.74682,2.74543
2023-04-20,2.72,2.73843,2.74693,2.7441
2023-04-19,2.75,2.74074,2.74861,2.73797
2023-04-18,2.74,2.74074,2.74839,2.73658
2023-04-17,2.75,2.74106,2.74827,2.73508
2023-04-14,2.75,2.74105,2.74805,2.73369
2023-04-13,2.72,2.74107,2.74783,2.72951
2023-04-12,2.72,2.74204,2.74816,2.72817
2023-04-11,2.72,2.74301,2.7485,2.72695
2023-04-10,2.73,2.74397,2.74883,2.72556
2023-04-07,2.75,2.7446,2.74906,2.72416
2023-04-06,2.75,2.74268,2.74806,2.71965
2023-04-05,2.75,2.74171,2.74772,2.71826
2023-04-04,2.75,2.74171,2.74772,2.7167
2023-04-03,2.75,2.74171,2.74738,2.71531
2023-03-31,2.72,2.74169,2.74738,2.71392
2023-03-30,2.72,2.74301,2.74738,2.71024
2023-03-29,2.72,2.74357,2.74737,2.70999
2023-03-28,2.72,2.74418,2.74771,2.70875
2023-03-27,2.75,2.74484,2.74804,2.70735
2023-03-24,2.75,2.74484,2.74804,2.70595
2023-03-23,2.73,2.74162,2.74771,2.70159
2023-03-22,2.72,2.74197,2.74781,2.7003
2023-03-21,2.72,2.74197,2.74793,2.69896
2023-03-20,2.75,2.74197,2.74826,2.6975
2023-03-17,2.75,2.74162,2.74804,2.6961
2023-03-16,2.75,2.74162,2.74759,2.69163
2023-03-15,2.75,2.74054,2.74737,2.69022
2023-03-14,2.75,2.73947,2.74714,2.68882
2023-03-13,2.75,2.7384,2.74714,2.6872
2023-03-10,2.75,2.7384,2.74714,2.6858
2023-03-09,2.72,2.73625,2.74692,2.6816
2023-03-08,2.75,2.73732,2.74725,2.68037
2023-03-07,2.72,2.73732,2.74725,2.67869
2023-03-06,2.72,2.7384,2.74759,2.67584
2023-03-03,2.75,2.73947,2.7477,2.6732
2023-03-02,2.72,2.73945,2.74771,2.66481
2023-03-01,2.75,2.74052,2.74804,2.66218
2023-02-28,2.73,2.74052,2.74804,2.65938
2023-02-27,2.75,2.74071,2.74827,2.65055
2023-02-24,2.72,2.74005,2.74805,2.64779
2023-02-23,2.74,2.74233,2.74837,2.64003
2023-02-22,2.72,2.74265,2.74848,2.63717
2023-02-21,2.72,2.74361,2.74881,2.63458
2023-02-20,2.74,2.74456,2.74914,2.63182
2023-02-17,2.75,2.74485,2.74925,2.62896
2023-02-16,2.72,2.74293,2.74924,2.62037
2023-02-15,2.72,2.74326,2.74935,2.61756
2023-02-14,2.72,2.74423,2.74946,2.6147
2023-02-13,2.75,2.74519,2.74946,2.61184
2023-02-10,2.73,2.74518,2.74946,2.60881
2023-02-09,2.75,2.74714,2.75012,2.60022
2023-02-08,2.75,2.74617,2.7499,2.5973
2023-02-07,2.75,2.7452,2.74968,2.59455
2023-02-03,2.75,2.74422,2.74946,2.59163
2023-02-02,2.75,2.74231,2.74815,2.5803
2023-01-31,2.75,2.74134,2.7452,2.57754
2023-01-30,2.73,2.73938,2.7394,2.57204
2023-01-27,2.73,2.73904,2.73655,2.5694
2023-01-26,2.75,2.741,2.72835,2.56125
2023-01-25,2.73,2.74068,2.72561,2.5585
2023-01-20,2.75,2.741,2.72288,2.55569
2023-01-19,2.73,2.73909,2.70921,2.54156
2023-01-18,2.73,2.73974,2.70669,2.53875
2023-01-17,2.73,2.73974,2.70385,2.53594
2023-01-16,2.73,2.73973,2.70133,2.53308
2023-01-13,2.75,2.73972,2.69881,2.53022
2023-01-12,2.75,2.73909,2.69039,2.52174
2023-01-11,2.75,2.73844,2.68765,2.51888
2023-01-10,2.75,2.73844,2.68459,2.51613
2023-01-09,2.72,2.73844,2.68163,2.51338
2023-01-06,2.72,2.73939,2.67901,2.51079
2023-01-05,2.75,2.74168,2.67134,2.50281
2023-01-04,2.72,2.74168,2.66828,2.49852
2023-01-03,2.75,2.74265,2.66587,2.49439
2022-12-30,2.72,2.74264,2.66314,2.49027
2022-12-29,2.75,2.74622,2.65502,2.47666
2022-12-28,2.75,2.74555,2.65226,2.47251
2022-12-27,2.75,2.74489,2.64916,2.46836
2022-12-23,2.74,2.74421,2.64639,2.46416
2022-12-22,2.73,2.74355,2.63545,2.44762
2022-12-21,2.75,2.74422,2.63269,2.44359
2022-12-20,2.73,2.74422,2.62948,2.43944
2022-12-19,2.75,2.74489,2.62694,2.43518
2022-12-16,2.73,2.74488,2.62362,2.43086
2022-12-15,2.73,2.7462,2.61599,2.41842
2022-12-14,2.75,2.7462,2.61344,2.41422
2022-12-13,2.75,2.7452,2.61023,2.40985
2022-12-12,2.73,2.7452,2.60747,2.4057
2022-12-09,2.75,2.74586,2.60492,2.40167
2022-12-08,2.75,2.7452,2.59663,2.38923
2022-12-07,2.75,2.74453,2.59331,2.38508
2022-12-06,2.73,2.74386,2.58734,2.38071
2022-12-05,2.75,2.74353,2.58203,2.37667
2022-12-02,2.75,2.74252,2.5765,2.37253
2022-12-01,2.75,2.7315,2.55992,2.36009
2022-11-30,2.75,2.72215,2.55439,2.35594
2022-11-29,2.73,2.70611,2.54576,2.35001
2022-11-25,2.73,2.6977,2.54051,2.34589
2022-11-24,2.73,2.66637,2.51952,2.3294
2022-11-23,2.75,2.65893,2.51427,2.32527
2022-11-22,2.75,2.65085,2.50847,2.32098
2022-11-21,2.75,2.64275,2.503,2.31669
2022-11-17,2.75,2.63465,2.49721,2.31241
2022-11-16,2.73,2.6014,2.47436,2.29559
2022-11-15,2.73,2.59396,2.46867,2.29158
2022-11-14,2.72,2.58652,2.46288,2.28756
2022-11-11,2.75,2.5794,2.45719,2.2836
2022-11-10,2.75,2.55356,2.43926,2.27107
2022-11-09,2.73,2.54483,2.43346,2.26558
2022-11-08,2.73,2.53674,2.42788,2.26019
2022-11-07,2.73,2.52865,2.42263,2.2548
2022-11-04,2.72,2.52055,2.41706,2.24942
2022-11-03,2.72,2.49827,2.40099,2.23343
2022-11-02,2.48,2.49116,2.39585,2.22809
2022-11-01,2.47,2.4918,2.39333,2.22408
2022-10-31,2.5,2.49277,2.39093,2.22012
2022-10-28,2.47,2.49276,2.38819,2.216
2022-10-27,2.5,2.49437,2.38054,2.20651
2022-10-26,2.5,2.49437,2.37781,2.20236
2022-10-25,2.48,2.49336,2.37507,2.19822
2022-10-21,2.5,2.49403,2.37223,2.19419
2022-10-20,2.5,2.49205,2.36087,2.17762
2022-10-19,2.5,2.49205,2.3578,2.17331
2022-10-18,2.47,2.49038,2.35474,2.16906
2022-10-17,2.5,2.49138,2.35201,2.16497
2022-10-14,2.5,2.49137,2.34884,2.16083
2022-10-13,2.48,2.49002,2.33977,2.14824
2022-10-12,2.5,2.49069,2.33725,2.1442
2022-10-11,2.47,2.49069,2.3343,2.1399
2022-10-07,2.48,2.49169,2.33189,2.13592
2022-10-06,2.5,2.48303,2.32184,2.1198
2022-10-05,2.47,2.47468,2.31867,2.11566
2022-10-04,2.5,2.46733,2.3132,2.11168
2022-10-03,2.5,2.45898,2.30741,2.10754
2022-09-30,2.5,2.45063,2.30194,2.1034
2022-09-29,2.5,2.42006,2.28511,2.08917
2022-09-28,2.47,2.41198,2.27964,2.08505
2022-09-27,2.5,2.40487,2.2745,2.0811
2022-09-26,2.47,2.39678,2.26893,2.07698
2022-09-23,2.5,2.38967,2.26368,2.07302
2022-09-22,2.48,2.36447,2.24707,2.06056
2022-09-21,2.46,2.35704,2.24182,2.05655
2022-09-20,2.5,2.34928,2.2368,2.05254
2022-09-19,2.45,2.34023,2.23089,2.04843
2022-09-15,2.5,2.33278,2.22565,2.04458
2022-09-14,2.46,2.29662,2.20281,2.02812
2022-09-13,2.5,2.28822,2.19735,2.02422
2022-09-12,2.5,2.27852,2.19188,2.0201
2022-09-09,2.5,2.26881,2.18642,2.01598
2022-09-08,2.45,2.24136,2.17003,2.00325
2022-09-07,2.21,2.2349,2.16511,1.99935
2022-09-06,2.25,2.23522,2.16238,1.99683
2022-09-05,2.25,2.23425,2.15965,1.99392
2022-09-02,2.25,2.23327,2.15691,1.99101
2022-09-01,2.25,2.23328,2.14872,1.98261
2022-08-30,2.25,2.23328,2.14598,1.97987
2022-08-29,2.25,2.23328,2.14052,1.97551
2022-08-26,2.25,2.23327,2.13757,1.97388
2022-08-25,2.25,2.23199,2.12894,1.96632
2022-08-24,2.25,2.23102,2.12577,1.96336
2022-08-23,2.22,2.23102,2.12282,1.96057
2022-08-22,2.25,2.23199,2.12009,1.95795
2022-08-19,2.22,2.23198,2.11703,1.95511
2022-08-18,2.22,2.23167,2.10916,1.94713
2022-08-17,2.25,2.23167,2.10676,1.94451
2022-08-16,2.21,2.23038,2.1037,1.94172
2022-08-15,2.2,2.23037,2.1014,1.93916
2022-08-12,2.2,2.23069,2.09922,1.93653
2022-08-11,2.21,2.2349,2.09266,1.9289
2022-08-10,2.22,2.23619,2.09004,1.92627
2022-08-09,2.22,2.23716,2.0849,1.92354
2022-08-08,2.25,2.23812,2.07977,1.92092
2022-08-05,2.22,2.23811,2.0743,1.91813
2022-08-04,2.25,2.23069,2.0589,1.91027
2022-08-03,2.25,2.22164,2.05344,1.90748
2022-08-02,2.25,2.21356,2.04797,1.90469
2022-08-01,2.25,2.20547,2.04251,1.9019
2022-07-29,2.25,2.19739,2.03705,1.89911
2022-07-28,2.21,2.17748,2.02353,1.89075
2022-07-27,2.25,2.17047,2.01845,1.88818
2022-07-26,2.25,2.16179,2.01293,1.88528
2022-07-25,2.22,2.15311,2.00741,1.8825
2022-07-22,2.25,2.14542,2.00222,1.87988
2022-07-21,2.21,2.12005,1.98566,1.87129
2022-07-20,2.22,2.11304,1.98058,1.86861
2022-07-19,2.22,2.10436,1.97505,1.86599
2022-07-18,2.22,2.09601,1.96964,1.86337
2022-07-15,2.21,2.08766,1.96423,1.86075
2022-07-14,2.25,2.06463,1.949,1.85306
2022-07-13,2.25,2.05495,1.94314,1.85027
2022-07-12,2.23,2.0466,1.93762,1.84748
2022-07-08,2.25,2.03892,1.93199,1.84481
2022-07-07,2.25,2.00555,1.90992,1.83366
2022-07-06,2.21,1.99587,1.9044,1.83087
2022-07-05,1.97,1.98886,1.89932,1.82831
2022-07-04,1.97,1.98986,1.89689,1.82708
2022-07-01,2.0,1.99085,1.89446,1.82569
2022-06-30,1.96,1.99085,1.88618,1.82151
2022-06-29,2.0,1.99254,1.88239,1.82004
2022-06-28,2.0,1.9919,1.87966,1.81865
2022-06-27,1.99,1.99125,1.87693,1.81715
2022-06-24,1.99,1.99092,1.87431,1.81566
2022-06-23,2.0,1.98996,1.86644,1.81167
2022-06-22,2.0,1.98899,1.8635,1.81017
2022-06-21,2.0,1.98802,1.86077,1.80878
2022-06-20,1.96,1.98705,1.85782,1.80723
2022-06-17,1.97,1.98737,1.85552,1.80607
2022-06-16,2.0,1.98931,1.84832,1.80241
2022-06-15,1.97,1.98931,1.84559,1.80102
2022-06-14,1.96,1.99028,1.84319,1.7998
2022-06-13,2.0,1.99157,1.84089,1.79853
2022-06-10,2.0,1.99155,1.83816,1.79714
2022-06-09,2.0,1.98252,1.82954,1.79249
2022-06-08,2.0,1.97444,1.82648,1.7911
2022-06-07,1.96,1.96636,1.82364,1.7896
2022-06-03,2.0,1.95957,1.82135,1.78844
2022-06-02,2.0,1.92728,1.80945,1.7824
2022-06-01,2.0,1.9192,1.80672,1.7809
2022-05-31,2.0,1.91111,1.80399,1.77952
2022-05-30,2.0,1.90302,1.80126,1.77797
2022-05-27,1.98,1.89969,1.79898,1.77664
2022-05-26,2.0,1.87665,1.79179,1.77263
2022-05-25,1.96,1.8683,1.78862,1.77124
2022-05-24,1.98,1.86129,1.78591,1.77007
2022-05-23,1.97,1.85361,1.78332,1.76862
2022-05-20,1.97,1.84627,1.78084,1.76722
2022-05-19,2.0,1.82324,1.77305,1.76355
2022-05-18,2.0,1.81423,1.77023,1.76215
2022-05-17,1.97,1.80521,1.76741,1.76076
2022-05-13,2.0,1.79787,1.76493,1.75937
2022-05-12,2.0,1.7635,1.75331,1.7538
2022-05-11,1.97,1.75415,1.75038,1.7524
2022-05-10,1.75,1.74681,1.74778,1.75118
2022-05-09,1.75,1.74681,1.74755,1.75118
2022-05-06,1.75,1.74681,1.74755,1.75118
2022-05-05,1.75,1.74681,1.74756,1.75073
2022-04-29,1.75,1.74681,1.74756,1.75051
2022-04-28,1.75,1.7467,1.74768,1.75048
2022-04-27,1.75,1.7467,1.74767,1.75048
2022-04-26,1.75,1.7467,1.74745,1.75032
2022-04-25,1.75,1.7467,1.74745,1.75015
2022-04-22,1.75,1.74669,1.74745,1.74998
2022-04-21,1.75,1.74606,1.74701,1.74998
2022-04-20,1.72,1.74541,1.74678,1.74982
2022-04-18,1.73,1.74638,1.74712,1.74987
2022-04-15,1.75,1.74767,1.74756,1.75009
2022-04-14,1.72,1.74767,1.74756,1.75009
2022-04-13,1.75,1.74864,1.7479,1.75021
2022-04-12,1.72,1.74864,1.7479,1.75021
2022-04-11,1.75,1.74961,1.74823,1.75037
2022-04-08,1.75,1.7496,1.74823,1.75037
2022-04-07,1.75,1.74703,1.74823,1.75037
2022-04-06,1.75,1.74703,1.74823,1.75026
2022-04-05,1.75,1.74606,1.74823,1.75026
2022-04-04,1.75,1.74509,1.74823,1.75015
