Date,O/N,1M,3M,6M
2022-10-17,0.98787,,,
2022-10-12,0.98995,,,
2022-10-11,0.99282,,,
2022-10-10,0.99371,,,
2022-10-07,0.99181,,,
2022-10-06,0.99185,,,
2022-10-05,0.99265,,,
2022-10-04,0.99343,,,
2022-10-03,0.99025,,,
2022-09-30,0.98408,,,
2022-09-29,0.99388,,,
2022-09-28,0.99306,,,
2022-09-27,0.74296,,,
2022-09-26,0.74101,,,
2022-09-23,0.73988,,,
2022-09-22,0.74101,,,
2022-09-21,0.74375,,,
2022-09-20,0.74138,,,
2022-09-19,0.74272,,,
2022-09-16,0.74081,,,
2022-09-15,0.74417,,,
2022-09-14,0.74246,,,
2022-09-13,0.74259,,,
2022-09-12,0.74161,,,
2022-09-09,0.74114,,,
2022-09-08,0.74317,,,
2022-09-07,0.74307,,,
2022-09-06,0.74312,,,
2022-09-05,0.74057,,,
2022-09-02,0.74139,,,
2022-09-01,0.74162,,,
2022-08-31,0.73867,,,
2022-08-30,0.74222,,,
2022-08-29,0.74213,,,
2022-08-26,0.74296,,,
2022-08-25,0.74376,,,
2022-08-24,0.7439,,,
2022-08-23,0.74387,,,
2022-08-22,0.74078,,,
2022-08-19,0.74295,,,
2022-08-18,0.7438,,,
2022-08-17,0.74271,,,
2022-08-16,0.74239,,,
2022-08-15,0.74238,,,
2022-08-11,0.74001,,,
2022-08-10,0.74272,,,
2022-08-09,0.48886,,,
2022-08-08,0.49044,,,
2022-08-05,0.49139,,,
2022-08-04,0.49207,,,
2022-08-03,0.49244,,,
2022-08-02,0.49148,,,
2022-08-01,0.48627,,,
2022-07-27,0.48798,,,
2022-07-26,0.49217,,,
2022-07-25,0.48916,,,
2022-07-22,0.49143,,,
2022-07-21,0.4918,,,
2022-07-20,0.4925,,,
2022-07-19,0.49057,,,
2022-07-18,0.49287,,,
2022-07-15,0.4927,,,
2022-07-14,0.4909,,,
2022-07-12,0.48979,,,
2022-07-11,0.48818,,,
2022-07-08,0.49232,,,
2022-07-07,0.49283,,,
2022-07-06,0.4902,,,
2022-07-05,0.4911,,,
2022-07-04,0.49105,,,
2022-07-01,0.49142,,,
2022-06-30,0.48177,,,
2022-06-29,0.49139,,,
2022-06-28,0.48883,,,
2022-06-27,0.49009,,,
2022-06-24,0.49218,,,
2022-06-23,0.49196,,,
2022-06-22,0.49081,,,
2022-06-21,0.49235,,,
2022-06-20,0.49175,,,
2022-06-17,0.49214,,,
2022-06-16,0.49223,,,
2022-06-15,0.49337,,,
2022-06-14,0.49097,,,
2022-06-13,0.49375,,,
2022-06-10,0.49106,,,
2022-06-09,0.49316,,,
2022-06-08,0.49377,,,
2022-06-07,0.49202,,,
2022-06-06,0.49141,,,
2022-06-02,0.49201,,,
2022-06-01,0.49078,,,
2022-05-31,0.48978,,,
2022-05-30,0.48991,,,
2022-05-27,0.48836,,,
2022-05-26,0.49124,,,
2022-05-25,0.49171,,,
2022-05-24,0.49131,,,
2022-05-23,0.49315,,,
2022-05-20,0.49338,,,
2022-05-19,0.49364,,,
2022-05-18,0.49223,,,
2022-05-17,0.49009,,,
2022-05-13,0.49225,,,
2022-05-12,0.49147,,,
2022-05-11,0.49335,,,
2022-05-10,0.49332,,,
2022-05-09,0.49315,,,
2022-05-06,0.49137,,,
2022-05-05,0.4909,,,
2022-05-03,0.49122,,,
2022-04-29,0.48806,,,
2022-04-28,0.49321,,,
2022-04-27,0.49293,,,
2022-04-26,0.49313,,,
2022-04-25,0.4933,,,
2022-04-22,0.49368,,,
2022-04-21,0.49411,,,
2022-04-20,0.49107,,,
2022-04-19,0.49295,,,
2022-04-18,0.48798,,,
2022-04-12,0.49137,,,
2022-04-11,0.49161,,,
2022-04-08,0.4928,,,
2022-04-07,0.49312,,,
2022-04-05,0.49119,,,
2022-04-04,0.48974,,,
2022-04-01,0.48823,,,
2022-03-31,0.48743,,,
2022-03-30,0.49256,,,
2022-03-29,0.49219,,,
2022-03-28,0.49321,,,
2022-03-25,0.49447,,,
2022-03-24,0.48941,,,
2022-03-23,0.49081,,,
2022-03-22,0.491,,,
2022-03-21,0.4918,,,
2022-03-18,0.49107,,,
2022-03-17,0.49489,,,
2022-03-16,0.49443,,,
2022-03-15,0.4937,,,
2022-03-14,0.49183,,,
2022-03-11,0.49337,,,
2022-03-10,0.49316,,,
2022-03-09,0.49375,,,
2022-03-08,0.49117,,,
2022-03-07,0.49096,,,
2022-03-04,0.49075,,,
2022-03-03,0.49179,,,
2022-03-02,0.49293,,,
2022-03-01,0.48856,,,
2022-02-28,0.48897,,,
2022-02-25,0.49267,,,
2022-02-24,0.4896,,,
2022-02-23,0.49302,,,
2022-02-22,0.49276,,,
2022-02-21,0.49055,,,
2022-02-18,0.49002,,,
2022-02-17,0.49194,,,
2022-02-15,0.491,,,
2022-02-14,0.48906,,,
2022-02-11,0.49118,,,
2022-02-10,0.49183,,,
2022-02-09,0.49413,,,
2022-02-08,0.4911,,,
2022-02-07,0.4907,,,
2022-02-04,0.49211,,,
2022-02-03,0.49103,,,
2022-02-02,0.49236,,,
2022-02-01,0.49015,,,
2022-01-31,0.48582,,,
2022-01-28,0.49112,,,
2022-01-27,0.49182,,,
2022-01-26,0.49235,,,
2022-01-25,0.49027,,,
2022-01-24,0.49089,,,
2022-01-21,0.48964,,,
2022-01-20,0.49165,,,
2022-01-19,0.48884,,,
2022-01-18,0.49204,,,
2022-01-17,0.48858,,,
2022-01-14,0.48996,,,
2022-01-13,0.49071,,,
2022-01-12,0.49032,,,
2022-01-11,0.49175,,,
2022-01-10,0.49222,,,
2022-01-07,0.48894,,,
2022-01-06,0.49123,,,
2022-01-05,0.48933,,,
2022-01-04,0.48828,,,
2021-12-30,0.4932,,,
2021-12-29,0.48947,,,
2021-12-28,0.48843,,,
2021-12-27,0.48797,,,
2021-12-24,0.48981,,,
2021-12-23,0.49101,,,
2021-12-22,0.4915,,,
2021-12-21,0.48945,,,
2021-12-20,0.49167,,,
2021-12-17,0.48493,,,
2021-12-16,0.49241,,,
2021-12-15,0.48806,,,
2021-12-14,0.49156,,,
2021-12-13,0.48938,,,
2021-12-09,0.49145,,,
2021-12-08,0.49158,,,
2021-12-07,0.48736,,,
2021-12-03,0.49168,,,
2021-12-02,0.49177,,,
2021-12-01,0.49159,,,
2021-11-30,0.4883,,,
2021-11-29,0.48497,,,
2021-11-26,0.4924,,,
2021-11-25,0.48971,,,
2021-11-24,0.49152,,,
2021-11-23,0.49111,,,
2021-11-22,0.49064,,,
2021-11-19,0.49185,,,
2021-11-18,0.49278,,,
2021-11-17,0.49141,,,
2021-11-16,0.49179,,,
2021-11-15,0.48774,,,
2021-11-12,0.49103,,,
2021-11-11,0.49047,,,
2021-11-10,0.49075,,,
2021-11-09,0.4915,,,
2021-11-08,0.49205,,,
2021-11-05,0.48914,,,
2021-11-04,0.49185,,,
2021-11-03,0.49039,,,
2021-11-02,0.49139,,,
2021-11-01,0.48927,,,
2021-10-29,0.49474,,,
2021-10-28,0.49462,,,
2021-10-27,0.49329,,,
2021-10-26,0.4945,,,
2021-10-25,0.49453,,,
2021-10-21,0.4946,,,
2021-10-20,0.49345,,,
2021-10-19,0.49479,,,
2021-10-18,0.49391,,,
2021-10-15,0.4943,,,
2021-10-14,0.49464,,,
2021-10-12,0.49411,,,
2021-10-11,0.49438,,,
2021-10-08,0.49385,,,
2021-10-07,0.49326,,,
2021-10-06,0.49294,,,
2021-10-05,0.49431,,,
2021-10-04,0.49433,,,
2021-10-01,0.49308,,,
2021-09-30,0.49428,,,
2021-09-29,0.49509,,,
2021-09-28,0.49496,,,
2021-09-27,0.49467,,,
2021-09-23,0.49469,,,
2021-09-22,0.494,,,
2021-09-21,0.4942,,,
2021-09-20,0.49428,,,
2021-09-17,0.49428,,,
2021-09-16,0.49446,,,
2021-09-15,0.49406,,,
2021-09-14,0.49391,,,
2021-09-13,0.49379,,,
2021-09-10,0.49301,,,
2021-09-09,0.49315,,,
2021-09-08,0.49244,,,
2021-09-07,0.494,,,
2021-09-06,0.49366,,,
2021-09-03,0.49369,,,
2021-09-02,0.49392,,,
2021-09-01,0.492,,,
2021-08-31,0.49346,,,
2021-08-30,0.49285,,,
2021-08-27,0.49375,,,
2021-08-26,0.49133,,,
2021-08-25,0.49317,,,
2021-08-24,0.49347,,,
2021-08-23,0.49294,,,
2021-08-20,0.49442,,,
2021-08-19,0.49394,,,
2021-08-18,0.49399,,,
2021-08-17,0.49395,,,
2021-08-16,0.49417,,,
2021-08-13,0.49488,,,
2021-08-11,0.49425,,,
2021-08-10,0.49438,,,
2021-08-09,0.49517,,,
2021-08-06,0.49429,,,
2021-08-05,0.49486,,,
2021-08-04,0.49527,,,
2021-08-03,0.49459,,,
2021-08-02,0.4949,,,
2021-07-30,0.49485,,,
2021-07-29,0.49535,,,
2021-07-27,0.4942,,,
2021-07-23,0.49538,,,
2021-07-22,0.495,,,
2021-07-21,0.495,,,
2021-07-20,0.49474,,,
2021-07-19,0.49501,,,
2021-07-16,0.49449,,,
2021-07-15,0.49498,,,
2021-07-14,0.4941,,,
2021-07-13,0.49401,,,
2021-07-12,0.49463,,,
2021-07-09,0.49275,,,
2021-07-08,0.49243,,,
2021-07-07,0.49289,,,
2021-07-06,0.49081,,,
2021-07-05,0.4926,,,
2021-07-02,0.49224,,,
2021-07-01,0.49386,,,
2021-06-30,0.49075,,,
2021-06-29,0.48892,,,
2021-06-28,0.49305,,,
2021-06-25,0.4917,,,
2021-06-24,0.49352,,,
2021-06-23,0.49256,,,
2021-06-22,0.49405,,,
2021-06-21,0.49221,,,
2021-06-18,0.49374,,,
2021-06-17,0.49252,,,
2021-06-16,0.49343,,,
2021-06-15,0.49097,,,
2021-06-14,0.49004,,,
2021-06-11,0.4941,,,
2021-06-10,0.49277,,,
2021-06-09,0.49158,,,
2021-06-08,0.49386,,,
2021-06-07,0.4925,,,
2021-06-04,0.49431,,,
2021-06-02,0.49254,,,
2021-06-01,0.49372,,,
2021-05-31,0.48741,,,
2021-05-28,0.48916,,,
2021-05-27,0.49048,,,
2021-05-25,0.49028,,,
2021-05-24,0.49342,,,
2021-05-21,0.4924,,,
2021-05-20,0.49376,,,
2021-05-19,0.49283,,,
2021-05-18,0.49401,,,
2021-05-17,0.49272,,,
2021-05-14,0.49394,,,
2021-05-13,0.49348,,,
2021-05-12,0.49386,,,
2021-05-11,0.49408,,,
2021-05-10,0.49429,,,
2021-05-07,0.49323,,,
2021-05-06,0.49164,,,
2021-05-05,0.49091,,,
2021-04-30,0.4943,,,
2021-04-29,0.49121,,,
2021-04-28,0.48834,,,
2021-04-27,0.49374,,,
2021-04-26,0.49236,,,
2021-04-23,0.4929,,,
2021-04-22,0.49223,,,
2021-04-21,0.49402,,,
2021-04-20,0.49295,,,
2021-04-19,0.49205,,,
2021-04-16,0.49272,,,
2021-04-12,0.49179,,,
2021-04-09,0.49415,,,
2021-04-08,0.49356,,,
2021-04-07,0.49373,,,
2021-04-05,0.49178,,,
2021-04-02,0.49273,,,
2021-04-01,0.49423,,,
2021-03-31,0.49104,,,
2021-03-30,0.49047,,,
2021-03-29,0.49331,,,
2021-03-26,0.4939,,,
2021-03-25,0.49139,,,
2021-03-24,0.49343,,,
2021-03-23,0.49261,,,
2021-03-22,0.4939,,,
2021-03-19,0.49191,,,
2021-03-18,0.49267,,,
2021-03-17,0.49423,,,
2021-03-16,0.49321,,,
2021-03-15,0.49345,,,
2021-03-12,0.49334,,,
2021-03-11,0.49205,,,
2021-03-10,0.49337,,,
2021-03-09,0.49312,,,
2021-03-08,0.49268,,,
2021-03-05,0.4934,,,
2021-03-04,0.49173,,,
2021-03-03,0.49258,,,
2021-03-02,0.4932,,,
2021-03-01,0.49153,,,
2021-02-25,0.49103,,,
2021-02-24,0.48848,,,
2021-02-23,0.4933,,,
2021-02-22,0.49071,,,
2021-02-19,0.49272,,,
2021-02-18,0.49318,,,
2021-02-17,0.49281,,,
2021-02-16,0.49331,,,
2021-02-15,0.49131,,,
2021-02-11,0.49222,,,
2021-02-10,0.49382,,,
2021-02-09,0.49229,,,
2021-02-08,0.4937,,,
2021-02-05,0.49368,,,
2021-02-04,0.49424,,,
2021-02-03,0.49522,,,
2021-02-02,0.49348,,,
2021-02-01,0.49115,,,
2021-01-29,0.48584,,,
2021-01-28,0.49282,,,
2021-01-27,0.49351,,,
2021-01-26,0.49408,,,
2021-01-25,0.49089,,,
2021-01-22,0.49282,,,
2021-01-21,0.49369,,,
2021-01-20,0.49455,,,
2021-01-19,0.49444,,,
2021-01-18,0.49401,,,
2021-01-15,0.49395,,,
2021-01-14,0.49407,,,
2021-01-13,0.49389,,,
2021-01-12,0.49351,,,
2021-01-11,0.49322,,,
2021-01-08,0.49488,,,
2021-01-07,0.49386,,,
2021-01-06,0.49438,,,
2021-01-05,0.49329,,,
2021-01-04,0.48577,,,
2020-12-30,0.49358,,,
2020-12-29,0.49374,,,
2020-12-28,0.49273,,,
2020-12-25,0.491,,,
2020-12-24,0.49096,,,
2020-12-23,0.49475,,,
2020-12-22,0.4945,,,
2020-12-21,0.49401,,,
2020-12-18,0.49472,,,
2020-12-17,0.49496,,,
2020-12-16,0.49542,,,
2020-12-15,0.48923,,,
2020-12-14,0.48876,,,
2020-12-09,0.49409,,,
2020-12-08,0.49132,,,
2020-12-04,0.494,,,
2020-12-03,0.49357,,,
2020-12-02,0.49395,,,
2020-12-01,0.49037,,,
2020-11-30,0.48784,,,
2020-11-27,0.48795,,,
2020-11-26,0.49325,,,
2020-11-25,0.48926,,,
2020-11-24,0.493,,,
2020-11-23,0.49317,,,
2020-11-20,0.49276,,,
2020-11-19,0.49173,,,
2020-11-18,0.49539,,,
2020-11-17,0.49188,,,
2020-11-16,0.49307,,,
2020-11-13,0.49123,,,
2020-11-12,0.49296,,,
2020-11-11,0.49361,,,
2020-11-10,0.49027,,,
2020-11-09,0.49217,,,
2020-11-06,0.49057,,,
2020-11-05,0.49318,,,
2020-11-04,0.49328,,,
2020-11-03,0.49146,,,
2020-11-02,0.48733,,,
2020-10-30,0.48106,,,
2020-10-29,0.49127,,,
2020-10-28,0.49192,,,
2020-10-27,0.49217,,,
2020-10-26,0.49038,,,
2020-10-22,0.49264,,,
2020-10-21,0.49161,,,
2020-10-20,0.49059,,,
2020-10-19,0.49185,,,
2020-10-16,0.49101,,,
2020-10-15,0.49331,,,
2020-10-14,0.49101,,,
2020-10-12,0.49417,,,
2020-10-09,0.49266,,,
2020-10-08,0.49406,,,
2020-10-07,0.49449,,,
2020-10-06,0.49412,,,
2020-10-05,0.49057,,,
2020-10-02,0.49335,,,
2020-10-01,0.49293,,,
2020-09-30,0.48836,,,
2020-09-29,0.4909,,,
2020-09-28,0.48964,,,
2020-09-25,0.49017,,,
2020-09-24,0.48875,,,
2020-09-23,0.49155,,,
2020-09-22,0.49443,,,
2020-09-21,0.49233,,,
2020-09-18,0.49318,,,
2020-09-17,0.49449,,,
2020-09-16,0.492,,,
2020-09-15,0.49304,,,
2020-09-14,0.49149,,,
2020-09-11,0.49356,,,
2020-09-10,0.49352,,,
2020-09-09,0.49309,,,
2020-09-08,0.49073,,,
2020-09-03,0.48873,,,
2020-09-02,0.49133,,,
2020-09-01,0.49025,,,
2020-08-31,0.48382,,,
2020-08-28,0.49223,,,
2020-08-27,0.48813,,,
2020-08-26,0.49251,,,
2020-08-25,0.49244,,,
2020-08-24,0.49087,,,
2020-08-21,0.492,,,
2020-08-20,0.49401,,,
2020-08-19,0.49325,,,
2020-08-18,0.49329,,,
2020-08-17,0.49234,,,
2020-08-14,0.49088,,,
2020-08-13,0.49221,,,
2020-08-11,0.48999,,,
2020-08-10,0.4924,,,
2020-08-07,0.49417,,,
2020-08-06,0.49367,,,
2020-08-05,0.49305,,,
2020-08-04,0.49197,,,
2020-08-03,0.48924,,,
2020-07-31,0.48782,,,
2020-07-30,0.49123,,,
2020-07-29,0.48936,,,
2020-07-24,0.49002,,,
2020-07-23,0.49278,,,
2020-07-22,0.49225,,,
2020-07-21,0.4917,,,
2020-07-20,0.49259,,,
2020-07-17,0.49243,,,
2020-07-16,0.49119,,,
2020-07-15,0.49366,,,
2020-07-14,0.4902,,,
2020-07-13,0.4915,,,
2020-07-10,0.49295,,,
2020-07-09,0.49306,,,
2020-07-08,0.49374,,,
2020-07-07,0.49246,,,
2020-07-03,0.49239,,,
2020-07-02,0.49455,,,
2020-07-01,0.49268,,,
2020-06-30,0.48449,,,
2020-06-29,0.48752,,,
2020-06-26,0.48829,,,
2020-06-25,0.48969,,,
2020-06-24,0.49377,,,
2020-06-23,0.49401,,,
2020-06-22,0.48945,,,
2020-06-19,0.49345,,,
2020-06-18,0.49337,,,
2020-06-17,0.49266,,,
2020-06-16,0.49099,,,
2020-06-15,0.49004,,,
2020-06-12,0.4912,,,
2020-06-11,0.49298,,,
2020-06-10,0.49292,,,
2020-06-09,0.49343,,,
2020-06-08,0.49283,,,
2020-06-05,0.4918,,,
2020-06-04,0.49395,,,
2020-06-02,0.49355,,,
2020-06-01,0.48997,,,
2020-05-29,0.49171,,,
2020-05-28,0.49343,,,
2020-05-27,0.49077,,,
2020-05-26,0.49207,,,
2020-05-25,0.49058,,,
2020-05-22,0.49147,,,
2020-05-21,0.49051,,,
2020-05-20,0.49397,,,
2020-05-19,0.74299,,,
2020-05-18,0.74308,,,
2020-05-15,0.74325,,,
2020-05-14,0.74374,,,
2020-05-13,0.74306,,,
2020-05-12,0.74339,,,
2020-05-11,0.7435,,,
2020-05-08,0.74449,,,
2020-05-07,0.74431,,,
2020-05-05,0.7437,,,
2020-04-30,0.74461,,,
2020-04-29,0.74488,,,
2020-04-28,0.7447,,,
2020-04-27,0.74448,,,
2020-04-24,0.74483,,,
2020-04-23,0.74469,,,
2020-04-22,0.74495,,,
2020-04-21,0.74529,,,
2020-04-20,0.74484,,,
2020-04-17,0.74497,,,
2020-04-16,0.74477,,,
2020-04-15,0.74459,,,
2020-04-14,0.7448,,,
2020-04-13,0.74449,,,
2020-04-10,0.74449,,,
2020-04-09,0.74445,,,
2020-04-08,0.74411,,,
2020-04-07,0.74434,,,
2020-04-03,0.74378,,,
2020-04-02,0.74478,,,
2020-04-01,0.74245,,,
2020-03-31,0.74178,,,
2020-03-30,0.74186,,,
2020-03-27,0.74383,,,
2020-03-26,0.73991,,,
2020-03-25,0.74342,,,
2020-03-24,0.74445,,,
2020-03-23,0.74425,,,
2020-03-20,0.98692,,,
2020-03-19,0.99182,,,
2020-03-18,0.99669,,,
2020-03-17,0.99458,,,
2020-03-16,0.99405,,,
2020-03-13,0.99406,,,
2020-03-12,0.99339,,,
2020-03-11,0.99415,,,
2020-03-10,0.98791,,,
2020-03-09,0.99351,,,
2020-03-06,0.99225,,,
2020-03-05,0.99456,,,
2020-03-04,0.99025,,,
2020-03-03,0.99446,,,
2020-03-02,0.99448,,,
2020-02-28,0.99535,,,
2020-02-27,0.99238,,,
2020-02-26,0.99488,,,
2020-02-25,0.99557,,,
2020-02-24,0.99119,,,
2020-02-21,0.9927,,,
2020-02-20,0.99459,,,
2020-02-19,0.99434,,,
2020-02-18,0.99448,,,
2020-02-17,0.99438,,,
2020-02-14,0.99151,,,
2020-02-13,0.99358,,,
2020-02-12,0.99459,,,
2020-02-11,0.9916,,,
2020-02-07,0.99049,,,
2020-02-06,0.99502,,,
2020-02-05,0.99536,,,
2020-02-04,1.24358,,,
2020-02-03,1.23817,,,
2020-01-31,1.23571,,,
2020-01-30,1.24309,,,
2020-01-29,1.24301,,,
2020-01-28,1.24456,,,
2020-01-27,1.24275,,,
2020-01-24,1.23673,,,
2020-01-23,1.2412,,,
2020-01-22,1.24279,,,
2020-01-21,1.24368,,,
2020-01-20,1.24412,,,
2020-01-17,1.24366,,,
2020-01-16,1.24108,,,
2020-01-15,1.23992,,,
2020-01-14,1.24107,,,
2020-01-13,1.23887,,,
2020-01-10,1.23848,,,
2020-01-09,1.24137,,,
2020-01-08,1.24301,,,
2020-01-07,1.23929,,,
2020-01-06,1.24223,,,
2020-01-03,1.24238,,,
2020-01-02,1.23325,,,
2019-12-30,1.23741,,,
2019-12-27,1.23373,,,
2019-12-26,1.24506,,,
2019-12-25,1.24108,,,
2019-12-24,1.2347,,,
2019-12-23,1.2432,,,
2019-12-20,1.24221,,,
2019-12-19,1.24027,,,
2019-12-18,1.24058,,,
2019-12-17,1.24371,,,
2019-12-16,1.24032,,,
2019-12-13,1.24048,,,
2019-12-12,1.24193,,,
2019-12-11,1.24261,,,
2019-12-09,1.24201,,,
2019-12-06,1.23586,,,
2019-12-04,1.24105,,,
2019-12-03,1.22797,,,
2019-12-02,1.23945,,,
2019-11-29,1.23167,,,
2019-11-28,1.23833,,,
2019-11-27,1.24392,,,
2019-11-26,1.24288,,,
2019-11-25,1.23857,,,
2019-11-22,1.23558,,,
2019-11-21,1.23608,,,
2019-11-20,1.24483,,,
2019-11-19,1.24144,,,
2019-11-18,1.24201,,,
2019-11-15,1.2437,,,
2019-11-14,1.24386,,,
2019-11-13,1.24534,,,
2019-11-12,1.23927,,,
2019-11-11,1.24299,,,
2019-11-08,1.24113,,,
2019-11-07,1.24389,,,
2019-11-06,1.24361,,,
2019-11-05,1.48929,,,
2019-11-04,1.48884,,,
2019-11-01,1.49199,,,
2019-10-31,1.48502,,,
2019-10-30,1.49494,,,
2019-10-29,1.49502,,,
2019-10-28,1.49313,,,
2019-10-25,1.48787,,,
2019-10-24,1.48768,,,
2019-10-22,1.49466,,,
2019-10-21,1.49179,,,
2019-10-18,1.49251,,,
2019-10-17,1.49366,,,
2019-10-16,1.49548,,,
2019-10-15,1.48976,,,
2019-10-11,1.49106,,,
2019-10-10,1.49109,,,
2019-10-09,1.49553,,,
2019-10-08,1.48825,,,
2019-10-07,1.49034,,,
2019-10-04,1.48408,,,
2019-10-03,1.487,,,
2019-10-02,1.494,,,
2019-10-01,1.49021,,,
2019-09-30,1.4851,,,
2019-09-27,1.48937,,,
2019-09-26,1.49391,,,
2019-09-25,1.49633,,,
2019-09-24,1.48919,,,
2019-09-23,1.49446,,,
2019-09-20,1.48935,,,
2019-09-19,1.49241,,,
2019-09-18,1.4897,,,
2019-09-17,1.48388,,,
2019-09-16,1.49501,,,
2019-09-13,1.48826,,,
2019-09-12,1.49405,,,
2019-09-11,1.49342,,,
2019-09-10,1.49167,,,
2019-09-09,1.48752,,,
2019-09-06,1.49269,,,
2019-09-05,1.48775,,,
2019-09-04,1.48611,,,
2019-09-03,1.49487,,,
2019-09-02,1.4929,,,
2019-08-30,1.49167,,,
2019-08-29,1.49562,,,
2019-08-28,1.49179,,,
2019-08-27,1.49575,,,
2019-08-26,1.4949,,,
2019-08-23,1.49008,,,
2019-08-22,1.48825,,,
2019-08-21,1.49507,,,
2019-08-20,1.49417,,,
2019-08-19,1.48817,,,
2019-08-16,1.49423,,,
2019-08-15,1.49514,,,
2019-08-14,1.49584,,,
2019-08-13,1.48771,,,
2019-08-09,1.49336,,,
2019-08-08,1.49528,,,
2019-08-07,1.49605,,,
2019-08-06,1.74087,,,
2019-08-05,1.74523,,,
2019-08-02,1.74487,,,
2019-08-01,1.74452,,,
2019-07-31,1.74445,,,
2019-07-30,1.73968,,,
2019-07-26,1.74584,,,
2019-07-25,1.73755,,,
2019-07-24,1.73649,,,
2019-07-23,1.74422,,,
2019-07-22,1.74549,,,
2019-07-19,1.74157,,,
2019-07-18,1.7428,,,
2019-07-17,1.74613,,,
2019-07-15,1.74128,,,
2019-07-12,1.74444,,,
2019-07-11,1.74302,,,
2019-07-10,1.74452,,,
2019-07-09,1.74363,,,
2019-07-08,1.74538,,,
2019-07-05,1.7445,,,
2019-07-04,1.74563,,,
2019-07-03,1.74623,,,
2019-07-02,1.74366,,,
2019-07-01,1.74347,,,
2019-06-28,1.73121,,,
2019-06-27,1.74075,,,
2019-06-26,1.74583,,,
2019-06-25,1.74264,,,
2019-06-24,1.73961,,,
2019-06-21,1.74654,,,
2019-06-20,1.74657,,,
2019-06-19,1.74548,,,
2019-06-18,1.74578,,,
2019-06-17,1.74503,,,
2019-06-14,1.74539,,,
2019-06-13,1.74416,,,
2019-06-12,1.73809,,,
2019-06-11,1.74682,,,
2019-06-10,1.74035,,,
2019-06-07,1.74636,,,
2019-06-06,1.73528,,,
2019-06-05,1.74621,,,
2019-06-04,1.72997,,,
2019-05-31,1.74351,,,
2019-05-30,1.73299,,,
2019-05-29,1.73964,,,
2019-05-28,1.74503,,,
2019-05-27,1.745,,,
2019-05-24,1.74575,,,
2019-05-23,1.74339,,,
2019-05-22,1.74523,,,
2019-05-21,1.74134,,,
2019-05-17,1.74298,,,
2019-05-16,1.7457,,,
2019-05-15,1.74326,,,
2019-05-14,1.74568,,,
2019-05-13,1.74527,,,
2019-05-10,1.74606,,,
2019-05-09,1.7459,,,
2019-05-08,1.74535,,,
2019-05-07,1.7421,,,
2019-05-03,1.74106,,,
2019-05-02,1.74247,,,
2019-04-30,1.73901,,,
2019-04-29,1.74639,,,
2019-04-26,1.74513,,,
2019-04-25,1.74486,,,
2019-04-24,1.74138,,,
2019-04-23,1.7448,,,
2019-04-22,1.73284,,,
2019-04-19,1.73777,,,
2019-04-18,1.74216,,,
2019-04-17,1.74638,,,
2019-04-12,1.74563,,,
2019-04-11,1.74433,,,
2019-04-10,1.74511,,,
2019-04-09,1.74347,,,
2019-04-05,1.74002,,,
2019-04-04,1.73868,,,
2019-04-03,1.74132,,,
2019-04-02,1.74355,,,
2019-04-01,1.74089,,,
2019-03-29,1.73785,,,
2019-03-28,1.74479,,,
2019-03-27,1.7447,,,
2019-03-26,1.74495,,,
2019-03-25,1.74543,,,
2019-03-22,1.74261,,,
2019-03-21,1.74475,,,
2019-03-20,1.74525,,,
2019-03-19,1.74541,,,
2019-03-18,1.7436,,,
2019-03-15,1.74493,,,
2019-03-14,1.74113,,,
2019-03-13,1.74503,,,
2019-03-12,1.74317,,,
2019-03-11,1.7432,,,
2019-03-08,1.7443,,,
2019-03-07,1.74134,,,
2019-03-06,1.7441,,,
2019-03-05,1.74526,,,
2019-03-04,1.73712,,,
2019-03-01,1.74633,,,
2019-02-28,1.7307,,,
2019-02-27,1.74484,,,
2019-02-26,1.74332,,,
2019-02-25,1.74458,,,
2019-02-22,1.74207,,,
2019-02-21,1.74131,,,
2019-02-20,1.74276,,,
2019-02-18,1.74318,,,
2019-02-15,1.73849,,,
2019-02-14,1.74412,,,
2019-02-13,1.7443,,,
2019-02-12,1.74109,,,
2019-02-11,1.74165,,,
2019-02-08,1.74452,,,
2019-02-07,1.7324,,,
2019-02-06,1.74609,,,
2019-02-05,1.74229,,,
2019-02-04,1.74068,,,
2019-02-01,1.7406,,,
2019-01-31,1.74589,,,
2019-01-30,1.74558,,,
2019-01-29,1.74444,,,
2019-01-28,1.74658,,,
2019-01-25,1.74513,,,
2019-01-24,1.74331,,,
2019-01-23,1.74161,,,
2019-01-22,1.74205,,,
2019-01-21,1.74206,,,
2019-01-18,1.742,,,
2019-01-17,1.74471,,,
2019-01-16,1.74236,,,
2019-01-15,1.73013,,,
2019-01-14,1.74062,,,
2019-01-11,1.74247,,,
2019-01-10,1.73795,,,
2019-01-09,1.74437,,,
2019-01-08,1.74364,,,
2019-01-07,1.73865,,,
2019-01-04,1.74426,,,
2019-01-03,1.74371,,,
2019-01-02,1.73692,,,
2018-12-28,1.74363,,,
2018-12-27,1.74603,,,
2018-12-26,1.74585,,,
2018-12-25,1.74435,,,
2018-12-24,1.74799,,,
2018-12-21,1.74027,,,
2018-12-20,1.74637,,,
2018-12-19,1.74503,,,
2018-12-18,1.49339,,,
2018-12-17,1.4908,,,
2018-12-14,1.49553,,,
2018-12-13,1.49392,,,
2018-12-12,1.49165,,,
2018-12-11,1.49084,,,
2018-12-07,1.49369,,,
