Date,O/N,1M,3M,6M
2024-06-14,3.01,3.00645,3.01188,3.0223
2024-06-13,3.02,3.00519,3.01145,3.02192
2024-06-12,3.01,3.00454,3.01123,3.02181
2024-06-11,3.01,3.00422,3.01112,3.02175
2024-06-10,3.01,3.00389,3.01101,3.0217
2024-06-07,3.0,3.00355,3.0109,3.02164
2024-06-06,3.0,3.00357,3.0109,3.02164
2024-06-05,3.0,3.00357,3.0109,3.02164
2024-06-04,3.0,3.00357,3.0109,3.02164
2024-05-31,3.0,3.00357,3.01079,3.02164
2024-05-30,3.0,3.00359,3.01069,3.02164
2024-05-29,3.0,3.00346,3.01056,3.02151
2024-05-28,3.0,3.00346,3.01043,3.02151
2024-05-27,3.0,3.00346,3.01032,3.02151
2024-05-24,3.0,3.00345,3.01032,3.02151
2024-05-23,3.0,3.00346,3.01032,3.02151
2024-05-21,3.0,3.00346,3.01032,3.02151
2024-05-20,3.0,3.00347,3.01032,3.02152
2024-05-17,3.0,3.00346,3.01032,3.02152
2024-05-16,3.0,3.00347,3.0101,3.02152
2024-05-15,3.0,3.00347,3.00998,3.02152
2024-05-14,3.0,3.00347,3.00998,3.02152
2024-05-13,3.0,3.00347,3.00998,3.02152
2024-05-10,3.0,3.00346,3.00998,3.02152
2024-05-09,3.0,3.00346,3.00998,3.02151
2024-05-08,3.0,3.00345,3.00997,3.02146
2024-05-07,3.0,3.00345,3.00997,3.02129
2024-05-06,3.0,3.00345,3.00997,3.02129
2024-05-03,3.0,3.00344,3.00997,3.02118
2024-05-02,3.0,3.00345,3.00998,3.02101
2024-04-30,3.0,3.00345,3.00997,3.02101
2024-04-29,3.0,3.00357,3.00989,3.02103
2024-04-26,3.0,3.00356,3.00978,3.02092
2024-04-25,3.0,3.00293,3.00978,3.0207
2024-04-24,3.0,3.00293,3.00978,3.0207
2024-04-23,3.0,3.00293,3.00977,3.0207
2024-04-22,3.0,3.00292,3.00977,3.0207
2024-04-19,3.0,3.0029,3.00977,3.0207
2024-04-18,3.0,3.00293,3.00977,3.02059
2024-04-17,3.0,3.00293,3.00977,3.02059
2024-04-16,3.0,3.00293,3.00977,3.02059
2024-04-15,3.0,3.00292,3.00977,3.02042
2024-04-12,3.0,3.0029,3.00977,3.02031
2024-04-09,3.0,3.00293,3.00977,3.02009
2024-04-08,3.0,3.00294,3.00978,3.01976
2024-04-05,3.0,3.00293,3.00978,3.01976
2024-04-04,3.0,3.00295,3.00978,3.01976
2024-04-03,3.0,3.00263,3.00978,3.01954
2024-04-02,3.0,3.00263,3.00978,3.01954
2024-04-01,3.0,3.00262,3.00978,3.01937
2024-03-29,3.0,3.0026,3.00978,3.01921
2024-03-27,2.99,3.00196,3.00977,3.01873
2024-03-26,3.0,3.00232,3.01,3.01895
2024-03-25,3.0,3.00232,3.01,3.01901
2024-03-22,3.0,3.00232,3.01,3.01906
2024-03-21,3.0,3.00232,3.00999,3.01856
2024-03-20,3.0,3.00232,3.00999,3.01862
2024-03-19,3.0,3.00232,3.00999,3.01867
2024-03-18,3.0,3.00232,3.00999,3.01873
2024-03-15,3.0,3.00197,3.00999,3.01873
2024-03-14,3.0,3.00128,3.00966,3.01873
2024-03-13,3.0,3.00128,3.00966,3.01873
2024-03-12,3.0,3.00128,3.00966,3.01873
2024-03-11,3.0,3.00128,3.00966,3.01873
2024-03-08,3.0,3.00127,3.00966,3.01873
2024-03-07,3.0,3.00125,3.00966,3.01873
2024-03-06,3.0,3.00125,3.00966,3.01873
2024-03-05,3.0,3.00125,3.00966,3.01867
2024-03-04,2.99,3.00125,3.00966,3.01851
2024-03-01,3.0,3.0016,3.00977,3.01856
2024-02-29,2.99,3.00125,3.00977,3.01856
2024-02-28,2.99,3.00131,3.01002,3.01874
2024-02-27,3.0,3.00163,3.01013,3.0188
2024-02-26,3.0,3.00163,3.01013,3.01869
2024-02-23,3.0,3.00161,3.01013,3.01857
2024-02-22,3.0,3.00163,3.01013,3.01846
2024-02-21,3.0,3.00163,3.01013,3.01835
2024-02-20,3.0,3.00163,3.01013,3.01824
2024-02-19,3.0,3.00162,3.01013,3.01824
2024-02-16,2.99,3.0016,3.01013,3.01824
2024-02-15,3.0,3.0026,3.01045,3.01841
2024-02-14,3.0,3.0026,3.01045,3.01841
2024-02-13,3.0,3.0026,3.01045,3.01841
2024-02-09,3.0,3.00259,3.01045,3.01841
2024-02-08,3.0,3.00262,3.01035,3.01841
2024-02-07,3.0,3.00262,3.01002,3.01841
2024-02-06,3.0,3.00262,3.01002,3.01841
2024-02-05,3.0,3.00261,3.0098,3.01836
2024-02-02,3.0,3.0026,3.00969,3.0183
2024-01-31,2.99,3.00262,3.00947,3.01825
2024-01-30,3.0,3.00327,3.00947,3.01836
2024-01-29,2.99,3.00325,3.00947,3.01836
2024-01-26,3.0,3.00355,3.00936,3.01841
2024-01-24,3.0,3.00357,3.00892,3.01841
2024-01-23,3.0,3.00357,3.00893,3.01842
2024-01-22,3.0,3.00356,3.00893,3.01842
2024-01-19,3.0,3.00353,3.00893,3.01841
2024-01-18,3.0,3.00356,3.00871,3.01831
2024-01-17,3.0,3.00356,3.00871,3.01819
2024-01-16,3.0,3.00323,3.00871,3.01814
2024-01-15,3.0,3.0029,3.00838,3.01814
2024-01-12,3.0,3.00256,3.00816,3.01814
2024-01-11,3.0,3.00259,3.00772,3.01814
2024-01-10,3.0,3.00259,3.00772,3.01808
2024-01-09,3.0,3.00259,3.0075,3.01808
2024-01-08,3.0,3.00258,3.00707,3.01814
2024-01-05,3.0,3.00256,3.00707,3.01819
2024-01-04,3.0,3.00259,3.00707,3.01836
2024-01-03,3.0,3.00259,3.00663,3.01836
2024-01-02,3.0,3.00259,3.00663,3.01836
2023-12-29,3.0,3.00258,3.0063,3.01836
2023-12-28,3.0,3.00245,3.00513,3.01822
2023-12-27,3.0,3.00245,3.00524,3.01821
2023-12-26,3.0,3.00245,3.00535,3.01821
2023-12-22,3.0,3.00245,3.00546,3.01821
2023-12-21,3.0,3.00248,3.00459,3.018
2023-12-20,3.0,3.00248,3.0047,3.018
2023-12-19,3.0,3.00248,3.00481,3.018
2023-12-18,3.0,3.00248,3.00492,3.018
2023-12-15,2.99,3.00247,3.00492,3.018
2023-12-14,3.0,3.00348,3.00525,3.01816
2023-12-13,3.0,3.00348,3.00525,3.018
2023-12-12,3.0,3.00348,3.00525,3.018
2023-12-11,3.0,3.00347,3.00525,3.018
2023-12-08,3.0,3.00345,3.00525,3.01783
2023-12-07,3.0,3.00212,3.00525,3.0175
2023-12-06,3.0,3.00212,3.00525,3.01733
2023-12-05,3.0,3.00145,3.00514,3.01716
2023-12-04,3.0,3.00112,3.00481,3.01705
2023-12-01,3.0,3.00077,3.00481,3.01694
2023-11-30,3.0,2.99978,3.00481,3.01661
2023-11-29,3.0,3.00003,3.005,3.01654
2023-11-28,3.0,2.99938,3.00467,3.01654
2023-11-27,3.0,2.99872,3.00467,3.01632
2023-11-24,3.0,2.99806,3.00445,3.0161
2023-11-23,3.0,2.99809,3.00401,3.01566
2023-11-22,3.0,2.99809,3.00401,3.01566
2023-11-21,3.0,2.99809,3.00379,3.01566
2023-11-20,3.0,2.99808,3.00357,3.01566
2023-11-17,3.0,2.99806,3.00357,3.01566
2023-11-16,3.0,2.99744,3.00357,3.01566
2023-11-15,3.0,2.99647,3.00357,3.01555
2023-11-14,3.0,2.99582,3.00357,3.01533
2023-11-10,3.0,2.99517,3.00357,3.01533
2023-11-09,2.99,2.99391,3.00358,3.01484
2023-11-08,2.97,2.99294,3.00369,3.01473
2023-11-07,3.0,2.99391,3.00402,3.01484
2023-11-06,2.98,2.9939,3.00402,3.01462
2023-11-03,2.99,2.99453,3.00413,3.0145
2023-11-02,3.0,2.99423,3.00424,3.01434
2023-11-01,2.98,2.99326,3.00424,3.01279
2023-10-31,3.0,2.99294,3.00446,3.01152
2023-10-30,3.0,2.99196,3.00446,3.01014
2023-10-27,2.98,2.99144,3.00446,3.00995
2023-10-26,3.0,2.99311,3.00511,3.0059
2023-10-25,3.0,2.99345,3.00511,3.00446
2023-10-24,3.0,2.99378,3.00511,3.00307
2023-10-23,3.0,2.99278,3.00511,3.00163
2023-10-20,3.0,2.99177,3.00511,3.00019
2023-10-19,2.98,2.99144,3.00511,2.99586
2023-10-18,3.0,2.99245,3.00511,2.99436
2023-10-17,3.0,2.99245,3.00489,2.99297
2023-10-16,2.97,2.99245,3.00478,2.99158
2023-10-13,2.98,2.99344,3.00511,2.99014
2023-10-12,3.0,2.99545,3.00577,2.98587
2023-10-11,3.0,2.99545,3.00577,2.98449
2023-10-10,2.98,2.99545,3.00566,2.9831
2023-10-09,2.96,2.99612,3.00588,2.98182
2023-10-06,3.0,2.99745,3.00643,2.98066
2023-10-05,3.0,2.99712,3.00664,2.97645
2023-10-04,2.96,2.99612,3.00686,2.975
2023-10-03,3.0,2.99746,3.0073,2.97367
2023-10-02,2.97,2.99746,3.0073,2.97229
2023-09-29,2.97,2.99845,3.00763,2.97107
2023-09-27,3.01,3.00068,3.00862,2.96628
2023-09-26,3.01,2.99939,3.0084,2.96325
2023-09-25,3.01,2.99842,3.00829,2.96182
2023-09-22,2.97,2.99743,3.00818,2.96038
2023-09-21,3.01,2.99972,3.00872,2.95674
2023-09-20,3.01,2.99875,3.00861,2.95531
2023-09-19,3.01,2.99842,3.00851,2.95371
2023-09-18,3.0,2.99809,3.0084,2.95228
2023-09-15,3.0,2.99808,3.0084,2.9509
2023-09-14,3.0,2.9981,3.0084,2.9466
2023-09-13,3.0,2.9981,3.00807,2.94522
2023-09-12,3.0,2.9981,3.00807,2.94378
2023-09-11,3.0,2.99809,3.00807,2.94235
2023-09-08,3.0,2.99808,3.00774,2.94091
2023-09-07,3.0,2.9981,3.00708,2.93656
2023-09-06,2.99,2.9981,3.00675,2.93518
2023-09-05,2.97,2.9981,3.00653,2.93386
2023-09-04,3.0,2.99874,3.00664,2.93264
2023-09-01,3.0,2.9984,3.00642,2.93126
2023-08-30,3.0,2.99842,3.00576,2.92702
2023-08-29,2.97,2.99843,3.00532,2.925
2023-08-28,3.0,2.99939,3.00565,2.92451
2023-08-25,2.98,2.99938,3.00522,2.92385
2023-08-24,3.0,3.00134,3.005,2.91982
2023-08-23,3.0,3.00134,3.00456,2.91836
2023-08-22,2.98,3.00134,3.00456,2.91696
2023-08-21,2.98,3.00198,3.00478,2.91567
2023-08-18,3.0,3.00261,3.005,2.91438
2023-08-17,3.0,3.00133,3.005,2.91013
2023-08-16,3.0,3.00101,3.005,2.90872
2023-08-15,3.0,3.00101,3.00478,2.90721
2023-08-14,3.0,3.001,3.00434,2.9057
2023-08-11,3.0,3.00099,3.00434,2.9043
2023-08-10,3.0,3.00069,3.0039,2.89998
2023-08-09,3.0,3.00069,3.00335,2.89858
2023-08-08,3.0,3.00101,3.00302,2.89707
2023-08-07,3.0,3.00133,3.00292,2.89561
2023-08-04,2.99,3.00163,3.00248,2.89421
2023-08-03,3.0,3.00327,3.00182,2.8895
2023-08-02,3.0,3.00327,3.00171,2.88787
2023-08-01,3.0,3.00327,2.99864,2.88631
2023-07-31,3.0,3.00327,2.9959,2.88474
2023-07-28,3.0,3.00325,2.99316,2.88317
2023-07-27,3.0,3.00313,2.9873,2.8788
2023-07-26,3.0,3.00313,2.98409,2.87734
2023-07-25,3.0,3.00313,2.98122,2.87588
2023-07-24,3.0,3.00313,2.97845,2.87448
2023-07-21,3.0,3.00312,2.97557,2.87297
2023-07-20,3.0,3.00179,2.96693,2.86843
2023-07-18,2.98,3.00179,2.96404,2.86691
2023-07-17,2.99,3.00314,2.95851,2.86428
2023-07-14,3.0,3.00346,2.95586,2.86282
2023-07-13,3.0,3.00247,2.94623,2.85823
2023-07-12,3.0,3.00247,2.94346,2.85666
2023-07-11,2.99,3.00247,2.94069,2.85515
2023-07-10,3.0,3.0018,2.93804,2.8538
2023-07-07,3.01,3.00079,2.93527,2.85235
2023-07-06,3.0,2.99779,2.92664,2.84781
2023-07-05,3.02,2.99679,2.92376,2.84641
2023-07-04,3.0,2.99545,2.92066,2.84484
2023-07-03,3.0,2.99478,2.91756,2.84338
2023-06-30,3.0,2.99409,2.91479,2.84193
2023-06-28,3.0,2.99193,2.90468,2.83723
2023-06-27,3.0,2.99065,2.89921,2.83444
2023-06-26,3.0,2.98935,2.89614,2.83305
2023-06-23,3.0,2.98804,2.89341,2.83155
2023-06-22,2.96,2.98677,2.8852,2.82703
2023-06-21,3.0,2.98806,2.8829,2.82581
2023-06-20,3.0,2.98806,2.88016,2.82441
2023-06-19,3.0,2.98805,2.8771,2.82302
2023-06-16,3.0,2.98804,2.87436,2.82163
2023-06-15,3.0,2.98741,2.86582,2.81745
2023-06-14,2.97,2.98612,2.86309,2.81606
2023-06-13,3.0,2.98709,2.86068,2.81483
2023-06-12,3.0,2.98708,2.85783,2.81344
2023-06-09,2.97,2.98707,2.85498,2.81205
2023-06-08,3.0,2.98612,2.84754,2.80837
2023-06-07,2.97,2.9858,2.84448,2.80686
2023-06-06,2.97,2.98547,2.84207,2.80553
2023-06-02,2.98,2.98514,2.83966,2.80419
2023-06-01,2.98,2.97676,2.8296,2.79907
2023-05-31,2.96,2.96932,2.82686,2.79779
2023-05-30,3.0,2.96252,2.82456,2.79651
2023-05-29,3.0,2.96103,2.8224,2.79515
2023-05-26,2.96,2.95266,2.8202,2.79375
2023-05-25,3.0,2.92995,2.81343,2.79023
2023-05-24,2.96,2.9216,2.81049,2.78882
2023-05-23,3.0,2.91425,2.80799,2.78765
2023-05-22,3.0,2.90555,2.80517,2.78613
2023-05-19,3.0,2.89685,2.80234,2.78473
2023-05-18,3.0,2.86977,2.79375,2.78031
2023-05-17,3.0,2.86141,2.79092,2.7788
2023-05-16,2.98,2.85306,2.78809,2.77728
2023-05-15,2.96,2.84404,2.78526,2.77599
2023-05-12,3.0,2.83568,2.78266,2.77482
2023-05-11,2.96,2.8093,2.77396,2.77028
2023-05-10,2.95,2.80229,2.77158,2.76894
2023-05-09,2.97,2.7956,2.76931,2.76782
2023-05-08,2.99,2.78825,2.7666,2.76659
2023-05-05,2.96,2.78023,2.76377,2.76524
2023-05-03,2.99,2.75853,2.75574,2.76172
2023-05-02,2.72,2.7415,2.7494,2.75903
2023-04-28,2.75,2.7425,2.7494,2.7578
2023-04-27,2.71,2.74199,2.74862,2.75089
2023-04-26,2.74,2.74231,2.74895,2.7495
2023-04-25,2.75,2.74264,2.74895,2.74816
2023-04-20,2.74,2.74263,2.74895,2.74677
2023-04-19,2.71,2.74333,2.74839,2.73875
2023-04-18,2.75,2.74462,2.74883,2.73736
2023-04-17,2.75,2.74462,2.74872,2.73597
2023-04-14,2.71,2.7446,2.7485,2.73458
2023-04-13,2.75,2.74753,2.74906,2.73107
2023-04-12,2.75,2.74721,2.74872,2.72968
2023-04-11,2.75,2.74689,2.7485,2.72829
2023-04-10,2.75,2.74656,2.7485,2.72689
2023-04-07,2.75,2.74622,2.74839,2.7255
2023-04-06,2.74,2.74527,2.74806,2.72132
2023-04-05,2.74,2.74559,2.74816,2.71999
2023-04-04,2.72,2.74592,2.74816,2.71865
2023-04-03,2.75,2.74688,2.74839,2.71737
2023-03-31,2.75,2.74687,2.74828,2.71598
2023-03-30,2.72,2.74624,2.74794,2.7118
2023-03-29,2.75,2.74691,2.74816,2.71155
2023-03-28,2.75,2.7466,2.74816,2.71015
2023-03-27,2.72,2.74627,2.74816,2.70875
2023-03-24,2.75,2.74698,2.74849,2.70752
2023-03-23,2.75,2.74591,2.74782,2.70333
2023-03-22,2.75,2.74591,2.74759,2.70192
2023-03-21,2.75,2.74591,2.74748,2.70052
2023-03-20,2.72,2.74591,2.74748,2.69913
2023-03-17,2.75,2.74663,2.74781,2.69778
2023-03-16,2.72,2.74663,2.74782,2.69314
2023-03-15,2.75,2.74698,2.74815,2.69168
2023-03-14,2.75,2.74627,2.74815,2.69005
2023-03-13,2.74,2.74627,2.74815,2.68865
2023-03-10,2.74,2.74591,2.74826,2.68731
2023-03-09,2.75,2.74698,2.7486,2.68328
2023-03-08,2.72,2.74627,2.7486,2.68188
2023-03-07,2.75,2.74698,2.74871,2.68048
2023-03-06,2.75,2.74698,2.74849,2.67768
2023-03-03,2.75,2.74555,2.74826,2.67488
2023-03-02,2.75,2.74124,2.74827,2.66615
2023-03-01,2.73,2.74016,2.74826,2.66319
2023-02-28,2.75,2.73981,2.74849,2.6605
2023-02-27,2.74,2.73942,2.74871,2.6511
2023-02-24,2.74,2.73941,2.74881,2.64823
2023-02-23,2.75,2.73943,2.74914,2.63964
2023-02-22,2.75,2.73877,2.74892,2.63689
2023-02-21,2.75,2.73811,2.74892,2.63414
2023-02-20,2.74,2.73745,2.74892,2.63116
2023-02-17,2.75,2.7371,2.74881,2.62825
2023-02-16,2.73,2.73615,2.74815,2.61966
2023-02-15,2.73,2.73647,2.74837,2.61701
2023-02-14,2.75,2.73615,2.74858,2.61415
2023-02-13,2.73,2.73517,2.74858,2.6114
2023-02-10,2.75,2.73483,2.74847,2.60875
2023-02-09,2.73,2.73388,2.74782,2.60028
2023-02-08,2.74,2.73356,2.74804,2.59758
2023-02-07,2.75,2.73388,2.74815,2.59488
2023-02-03,2.71,2.73388,2.74815,2.59213
2023-02-02,2.72,2.73811,2.7499,2.58184
2023-01-31,2.72,2.73875,2.7475,2.57925
2023-01-30,2.74,2.74003,2.74246,2.57408
2023-01-27,2.74,2.74001,2.73984,2.57138
2023-01-26,2.74,2.741,2.73152,2.56312
2023-01-25,2.75,2.74068,2.7289,2.56032
2023-01-20,2.73,2.74003,2.72616,2.55757
2023-01-19,2.75,2.74168,2.71096,2.5442
2023-01-18,2.74,2.74168,2.70779,2.54145
2023-01-17,2.73,2.742,2.70516,2.53853
2023-01-16,2.74,2.74264,2.70264,2.53578
2023-01-13,2.72,2.74295,2.70002,2.53297
2023-01-12,2.73,2.74588,2.6928,2.52505
2023-01-11,2.75,2.74652,2.69028,2.52235
2023-01-10,2.74,2.74652,2.68754,2.51949
2023-01-09,2.72,2.74684,2.68492,2.51668
2023-01-06,2.75,2.7478,2.68251,2.51398
2023-01-05,2.74,2.74588,2.6743,2.50556
2023-01-04,2.74,2.7462,2.67167,2.50149
2023-01-03,2.74,2.74652,2.66894,2.49742
2022-12-30,2.74,2.74684,2.66631,2.49329
2022-12-29,2.75,2.74722,2.65735,2.4792
2022-12-28,2.75,2.74722,2.65458,2.47483
2022-12-27,2.75,2.74722,2.65181,2.47052
2022-12-23,2.73,2.74722,2.64905,2.46631
2022-12-22,2.74,2.74923,2.63888,2.44961
2022-12-21,2.75,2.74956,2.63623,2.44547
2022-12-20,2.75,2.74956,2.63346,2.4411
2022-12-19,2.75,2.74889,2.63048,2.43695
2022-12-16,2.75,2.74822,2.62771,2.43274
2022-12-15,2.75,2.74687,2.61809,2.41992
2022-12-14,2.75,2.74687,2.61488,2.41577
2022-12-13,2.75,2.74687,2.61211,2.41151
2022-12-12,2.75,2.74587,2.60935,2.40714
2022-12-09,2.75,2.74486,2.60658,2.40299
2022-12-08,2.73,2.74386,2.59829,2.39055
2022-12-07,2.73,2.74453,2.59541,2.3863
2022-12-06,2.73,2.7452,2.5901,2.38226
2022-12-05,2.75,2.74587,2.5848,2.37795
2022-12-02,2.75,2.74586,2.57927,2.37352
2022-12-01,2.75,2.73752,2.56169,2.36031
2022-11-30,2.73,2.72916,2.55616,2.35616
2022-11-29,2.75,2.71387,2.54751,2.35034
2022-11-25,2.75,2.70578,2.54172,2.34622
2022-11-24,2.75,2.67219,2.51854,2.32967
2022-11-23,2.73,2.66249,2.51274,2.32549
2022-11-22,2.75,2.65343,2.50749,2.32126
2022-11-21,2.75,2.64372,2.50202,2.31692
2022-11-17,2.73,2.63401,2.49611,2.31257
2022-11-16,2.75,2.60172,2.47403,2.29537
2022-11-15,2.75,2.59364,2.46856,2.29103
2022-11-14,2.75,2.58555,2.46266,2.28668
2022-11-11,2.72,2.57746,2.45719,2.28234
2022-11-10,2.75,2.55614,2.44166,2.26986
2022-11-09,2.75,2.54806,2.43587,2.26404
2022-11-08,2.75,2.53998,2.43029,2.25843
2022-11-07,2.75,2.53188,2.42482,2.25293
2022-11-04,2.75,2.52379,2.41935,2.24744
2022-11-03,2.75,2.49924,2.40284,2.23084
2022-11-02,2.5,2.49116,2.39716,2.22529
2022-11-01,2.5,2.49116,2.39443,2.22111
2022-10-31,2.48,2.49115,2.39169,2.21694
2022-10-28,2.5,2.49179,2.38918,2.21287
2022-10-27,2.46,2.49136,2.38098,2.20281
2022-10-26,2.5,2.4927,2.37835,2.19866
2022-10-25,2.5,2.4927,2.3754,2.1943
2022-10-21,2.45,2.4927,2.37267,2.19016
2022-10-20,2.46,2.49939,2.3636,2.17375
2022-10-19,2.46,2.50006,2.3613,2.16983
2022-10-18,2.5,2.5014,2.35901,2.16591
2022-10-17,2.5,2.50006,2.35584,2.16177
2022-10-14,2.5,2.49872,2.35288,2.15729
2022-10-13,2.5,2.49604,2.34425,2.14421
2022-10-12,2.5,2.49604,2.34141,2.14006
2022-10-11,2.5,2.49604,2.33856,2.13592
2022-10-07,2.5,2.49604,2.33561,2.1315
2022-10-06,2.5,2.4867,2.32402,2.1145
2022-10-05,2.5,2.47835,2.32118,2.11036
2022-10-04,2.49,2.47,2.31572,2.10616
2022-10-03,2.5,2.46098,2.31036,2.10196
2022-09-30,2.5,2.45163,2.30478,2.09766
2022-09-29,2.5,2.41942,2.28784,2.08313
2022-09-28,2.5,2.41037,2.28194,2.07873
2022-09-27,2.5,2.40132,2.27614,2.07451
2022-09-26,2.5,2.39226,2.27057,2.07017
2022-09-23,2.5,2.3832,2.26478,
2022-09-22,2.5,2.35704,2.24762,
2022-09-21,2.5,2.34896,2.24204,
2022-09-20,2.48,2.33959,2.23614,
2022-09-19,2.5,2.33086,2.23089,
2022-09-15,2.46,2.32147,2.22532,
2022-09-14,2.5,2.29242,2.20445,
2022-09-13,2.5,2.28434,2.19877,
2022-09-12,2.5,2.27626,2.19287,
2022-09-09,2.5,2.26817,2.1874,
2022-09-08,2.47,2.24233,2.17101,
2022-09-07,2.25,2.23522,2.16544,
2022-09-06,2.25,2.23522,2.16271,
2022-09-05,2.25,2.23522,2.15943,
2022-09-02,2.22,2.23521,2.15615,
2022-09-01,2.25,2.23716,2.1474,
2022-08-30,2.24,2.23716,2.14467,
2022-08-29,2.22,2.2378,2.13943,
2022-08-26,2.22,2.23877,2.13702,
2022-08-25,2.22,2.24007,2.12981,
2022-08-24,2.22,2.24104,2.1273,
2022-08-23,2.25,2.24169,2.12479,
2022-08-22,2.25,2.24136,2.12162,
2022-08-19,2.21,2.24103,2.11845,
2022-08-18,2.25,2.24492,2.11025,
2022-08-17,2.23,2.24363,2.10698,
2022-08-16,2.25,2.24363,2.10359,
2022-08-15,2.21,2.24297,2.10042,
2022-08-12,2.25,2.24361,2.09769,
2022-08-11,2.24,2.24298,2.08851,
2022-08-10,2.22,2.24266,2.08523,
2022-08-09,2.24,2.24297,2.07944,
2022-08-08,2.25,2.24264,2.07387,
2022-08-05,2.25,2.24198,2.06841,
2022-08-04,2.24,2.23359,2.05191,
2022-08-03,2.23,2.22584,2.04645,
2022-08-02,2.25,2.21808,2.04109,
2022-08-01,2.25,2.20968,2.03552,
2022-07-29,2.25,2.20127,2.02995,
2022-07-28,2.25,2.18049,2.01613,
2022-07-27,2.22,2.17114,2.01061,
2022-07-26,2.23,2.16346,2.00498,
2022-07-25,2.25,2.15478,1.99924,
2022-07-22,2.24,2.14542,1.99372,
2022-07-21,2.25,2.11972,1.97616,
2022-07-20,2.25,2.11004,1.97009,
2022-07-19,2.25,2.10169,1.96456,
2022-07-18,2.21,2.09301,1.95904,
2022-07-15,2.23,2.08566,1.95396,
2022-07-14,2.25,2.06063,1.93608,
2022-07-13,2.24,2.05161,1.93056,
2022-07-12,2.24,2.04226,1.92515,
2022-07-08,2.23,2.03425,1.91974,
2022-07-07,2.25,2.00221,1.89766,
2022-07-06,2.24,1.99387,1.89159,
2022-07-05,2.0,1.98419,1.88618,
2022-07-04,2.0,1.98251,1.88331,
2022-07-01,1.99,1.98084,1.88033,
2022-06-30,1.97,1.97883,1.87139,
2022-06-29,1.96,1.98059,1.86765,
2022-06-28,1.97,1.98188,1.86481,
2022-06-27,1.99,1.98285,1.86219,
2022-06-24,1.97,1.98317,,
2022-06-23,1.99,1.98544,,
2022-06-22,1.99,1.98447,,
2022-06-21,1.96,1.9835,,
2022-06-20,2.0,1.9835,,
2022-06-17,1.99,1.9822,,
2022-06-16,1.95,1.97768,,
2022-06-15,2.0,1.97801,,
2022-06-14,1.98,1.97671,,
2022-06-13,1.96,1.97606,,
2022-06-10,2.0,1.97605,,
2022-06-09,2.0,1.96378,,
2022-06-08,1.96,1.95506,,
2022-06-07,2.0,1.94827,,
2022-06-03,1.95,1.94019,,
2022-06-02,1.96,1.91339,,
2022-06-01,2.0,1.90627,,
2022-05-31,2.0,1.89786,,
2022-05-30,2.0,1.88945,,
2022-05-27,2.0,1.88567,,
2022-05-26,2.0,1.85896,,
2022-05-25,1.99,1.84928,,
2022-05-24,1.99,1.84126,,
2022-05-23,1.96,1.83192,,
2022-05-20,1.96,1.82357,,
2022-05-19,1.96,1.79954,,
2022-05-18,1.95,1.79253,,
2022-05-17,1.92,1.78585,,
2022-05-13,1.96,1.77817,,
2022-05-12,1.99,1.74614,,
2022-05-11,1.94,1.73813,,
2022-05-10,1.69,1.73012,,
2022-05-09,1.73,1.73179,,
2022-05-06,1.75,1.73212,,
2022-05-05,1.74,1.73012,,
2022-04-29,1.74,1.73012,,
2022-04-28,1.75,1.72732,,
2022-04-27,1.71,1.72667,,
2022-04-26,1.71,1.72667,,
2022-04-25,1.75,1.72667,,
2022-04-22,1.71,,,
2022-04-21,1.7,,,
2022-04-20,1.75,,,
2022-04-18,1.75,,,
2022-04-15,1.69,,,
2022-04-14,1.75,,,
2022-04-13,1.75,,,
2022-04-12,1.75,,,
2022-04-11,1.7,,,
2022-04-08,1.74,,,
2022-04-07,1.7,,,
2022-04-06,1.75,,,
2022-04-05,1.74,,,
2022-04-04,1.73,,,
2022-04-01,1.72,,,
2022-03-31,1.75,,,
2022-03-30,1.74,,,
2022-03-29,1.7,,,
2022-03-28,1.73,,,
2022-03-25,1.71,,,
